Sport,TotPkts,TotBytes,SrcPkts,DstPkts,SrcBytes,service,flag,protocol_type,count,srv_count,dst_host_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_bytes,class
62378,18,1152,10,8,644,http,SF,tcp,9,10,255,1,0,940,normal
62377,18,1152,10,8,644,http,SF,tcp,7,7,255,1,0,1263,normal
62380,18,1152,10,8,644,http,SF,tcp,2,2,255,1,0,1840,normal
62383,18,1152,10,8,644,other,S0,tcp,267,12,255,0.02,0.07,0,anomaly
62382,18,1152,10,8,644,telnet,S0,tcp,268,5,255,0.02,0.08,0,anomaly
62381,18,1152,10,8,644,http,SF,tcp,25,25,255,1,0,2019,normal
62385,20,1276,10,10,644,http,SF,tcp,1,2,249,0.9,0.02,1075,normal
62384,20,1276,10,10,644,private,SH,tcp,1,1,22,0.09,0.73,0,anomaly
62386,20,1276,10,10,644,http,SF,tcp,19,22,255,1,0,343,normal
62387,20,1276,10,10,644,kshell,REJ,tcp,134,7,255,0.01,0.06,0,anomaly
62388,20,1276,10,10,644,http,SF,tcp,34,34,255,1,0,832,normal
62389,20,1276,10,10,644,ftp_data,SF,tcp,1,1,32,0.03,0.12,0,normal
62390,20,1276,10,10,644,uucp,S0,tcp,136,6,255,0,0.06,0,anomaly
62391,20,1276,10,10,644,smtp,SF,tcp,1,2,255,0.05,0.02,494,normal
1740,354,90872,204,150,65672,http,SF,tcp,15,15,239,1,0,365,normal
62394,20,1276,10,10,644,smtp,SF,tcp,1,2,166,0.46,0.04,326,normal
62393,20,1276,10,10,644,smtp,SF,tcp,1,1,107,0.64,0.03,1361,normal
62392,18,1152,10,8,644,http,SF,tcp,8,8,255,1,0,14029,normal
62395,18,1152,10,8,644,remote_job,S0,tcp,270,14,255,0.05,0.08,0,anomaly
62396,18,1152,10,8,644,domain_u,SF,udp,16,24,218,0.98,0.01,46,normal
62397,18,1152,10,8,644,ftp_data,SF,tcp,3,3,3,1,0,0,normal
62398,18,1152,10,8,644,other,REJ,tcp,477,1,255,0,1,0,anomaly
62399,18,1152,10,8,644,ecr_i,SF,icmp,238,238,255,1,0,0,anomaly
62401,20,1276,10,10,644,http,SF,tcp,5,6,255,1,0,8314,anomaly
62400,20,1276,10,10,644,http,SF,tcp,5,5,36,1,0,604,normal
62402,20,1276,10,10,644,private,S0,tcp,242,3,255,0.01,0.08,0,anomaly
62403,20,1276,10,10,644,domain_u,SF,udp,103,182,255,1,0,133,normal
62404,20,1276,10,10,644,http,REJ,tcp,1,1,29,1,0,0,normal
62405,20,1276,10,10,644,klogin,REJ,tcp,145,18,255,0.07,0.07,0,anomaly
62406,20,1276,10,10,644,hostnames,S0,tcp,214,14,255,0.05,0.07,0,anomaly
62407,20,1276,10,10,644,smtp,SF,tcp,1,1,38,0.74,0.11,285,normal
62409,18,1152,10,8,644,private,SF,udp,42,42,114,0.37,0.04,0,anomaly
62410,18,1152,10,8,644,http,SF,tcp,7,7,31,1,0,1211,normal
62408,18,1152,10,8,644,http,SF,tcp,1,1,255,1,0,28707,normal
62411,18,1152,10,8,644,http,SF,tcp,13,25,255,1,0,520,normal
62412,18,1152,10,8,644,private,S0,tcp,76,24,255,0.08,0.05,0,anomaly
62413,18,1152,10,8,644,http,SF,tcp,39,40,54,1,0,175,normal
62414,18,1152,10,8,644,nnsp,S0,tcp,110,1,255,0,0.06,0,anomaly
62415,18,1152,10,8,644,http,SF,tcp,14,16,255,1,0,365,normal
62416,20,1276,10,10,644,smtp,SF,tcp,1,1,51,0.96,0.04,363,normal
62418,20,1276,10,10,644,private,REJ,tcp,159,3,255,0.01,0.08,0,anomaly
62417,20,1276,10,10,644,http,SF,tcp,6,6,255,1,0,1249,normal
62419,20,1276,10,10,644,http,SF,tcp,2,15,255,0.98,0.01,258,normal
62421,20,1276,10,10,644,domain_u,SF,udp,129,129,255,1,0.01,77,normal
62420,20,1276,10,10,644,exec,S0,tcp,12,5,255,0.02,0.07,0,anomaly
62422,20,1276,10,10,644,http,SF,tcp,11,11,255,1,0,2249,normal
62423,20,1276,10,10,644,private,S0,tcp,270,15,255,0.07,0.07,0,anomaly
62426,18,1152,10,8,644,ftp_data,SF,tcp,3,3,43,0.91,0.05,0,normal
62425,18,1152,10,8,644,ftp_data,SF,tcp,4,4,104,0.24,0.27,0,normal
62424,18,1152,10,8,644,private,REJ,tcp,413,1,255,0,1,0,anomaly
62427,18,1152,10,8,644,http,SF,tcp,6,6,183,1,0,12884,normal
62428,18,1152,10,8,644,private,S0,tcp,71,22,255,0.09,0.05,0,anomaly
62429,18,1152,10,8,644,csnet_ns,S0,tcp,257,1,255,0.08,0.07,0,anomaly
62430,18,1152,10,8,644,http,REJ,tcp,1,1,37,1,0,0,normal
62431,18,1152,10,8,644,urp_i,SF,icmp,52,12,255,0.11,0.01,0,normal
62434,20,1276,10,10,644,iso_tsap,S0,tcp,222,3,255,0.01,0.08,0,anomaly
62432,20,1276,10,10,644,http,REJ,tcp,1,1,35,1,0,0,normal
62433,20,1276,10,10,644,domain_u,SF,udp,311,311,255,1,0.01,127,normal
62435,20,1276,10,10,644,private,S0,tcp,284,14,255,0.06,0.08,0,anomaly
62436,20,1276,10,10,644,ftp_data,S0,tcp,282,2,255,0.01,0.05,0,anomaly
62438,20,1276,10,10,644,eco_i,SF,icmp,1,29,1,1,0,0,anomaly
62437,20,1276,10,10,644,http,SF,tcp,6,6,6,1,0,692,normal
62439,20,1276,10,10,644,mtp,S0,tcp,271,6,255,0.02,0.09,0,anomaly
62440,18,1152,10,8,644,private,S0,tcp,110,10,255,0.04,0.08,0,anomaly
62442,18,1152,10,8,644,discard,S0,tcp,264,15,255,0.06,0.07,0,anomaly
62441,18,1152,10,8,644,smtp,SF,tcp,1,1,74,0.74,0.05,329,normal
62443,18,1152,10,8,644,http,SF,tcp,33,35,105,1,0,2280,normal
62445,18,1152,10,8,644,private,S0,tcp,229,14,255,0.05,0.07,0,anomaly
62444,18,1152,10,8,644,finger,SF,tcp,1,1,60,0.02,1,0,anomaly
62446,18,1152,10,8,644,private,S0,tcp,258,14,255,0.11,0.07,0,anomaly
62447,18,1152,10,8,644,ftp_data,SF,tcp,3,3,202,0.27,0.02,0,normal
62451,20,1276,10,10,644,http,S0,tcp,8,7,255,0.03,0.06,0,anomaly
62449,20,1276,10,10,644,hostnames,S0,tcp,233,2,255,0.01,0.07,0,anomaly
62450,20,1276,10,10,644,telnet,S0,tcp,297,8,255,0.03,0.05,0,anomaly
62448,20,1276,10,10,644,domain_u,SF,udp,228,228,255,0.98,0.01,73,normal
62452,20,1276,10,10,644,domain_u,SF,udp,70,150,255,1,0,126,normal
62453,20,1276,10,10,644,http,SF,tcp,1,10,53,1,0,235,normal
62455,20,1276,10,10,644,whois,S0,tcp,259,5,255,0.02,0.07,0,anomaly
62454,20,1276,10,10,644,eco_i,SF,icmp,1,8,2,1,0,0,anomaly
62456,18,1152,10,8,644,domain_u,SF,udp,2,2,255,0.92,0.01,115,normal
62457,18,1152,10,8,644,private,RSTR,tcp,421,2,255,0.01,0.51,0,anomaly
62458,18,1152,10,8,644,ecr_i,SF,icmp,158,158,255,0.62,0.01,0,anomaly
62459,18,1152,10,8,644,private,REJ,tcp,241,3,255,0.01,0.08,0,anomaly
62460,18,1152,10,8,644,http,SF,tcp,19,24,54,1,0,1108,normal
62461,18,1152,10,8,644,http,REJ,tcp,1,1,62,1,0,0,normal
62462,18,1152,10,8,644,http,SF,tcp,18,18,78,1,0,1041,normal
62463,18,1152,10,8,644,time,S0,tcp,283,2,255,0.06,0.07,0,anomaly
62465,20,1276,10,10,644,http,SF,tcp,5,10,28,1,0,1384,normal
62464,20,1276,10,10,644,http,REJ,tcp,1,1,3,1,0,0,normal
62466,20,1276,10,10,644,courier,S0,tcp,148,20,255,0.08,0.07,0,anomaly
62467,20,1276,10,10,644,eco_i,SF,icmp,1,49,2,1,0,0,anomaly
62468,20,1276,10,10,644,http,SF,tcp,1,19,6,1,0,2358,normal
62469,20,1276,10,10,644,eco_i,SF,icmp,1,1,6,1,0,0,normal
62471,20,1276,10,10,644,http,SF,tcp,10,10,255,1,0,1691,normal
62470,20,1276,10,10,644,http,SF,tcp,6,6,24,1,0,2282,normal
62472,18,1152,10,8,644,http,SF,tcp,4,16,17,1,0,761,normal
62473,18,1152,10,8,644,domain_u,SF,udp,243,248,255,1,0.01,81,normal
62474,18,1152,10,8,644,private,REJ,tcp,71,1,255,0,0.55,0,anomaly
62475,18,1152,10,8,644,smtp,SF,tcp,1,1,255,0.25,0.35,336,normal
62476,18,1152,10,8,644,ftp_data,SF,tcp,2,2,255,0.24,0.02,0,normal
62477,18,1152,10,8,644,private,S0,tcp,111,10,255,0.01,0.06,0,anomaly
62478,18,1152,10,8,644,http,SF,tcp,3,3,14,1,0,3063,normal
62479,18,1152,10,8,644,smtp,SF,tcp,1,2,71,0.59,0.04,330,normal
62482,20,1276,10,10,644,smtp,SF,tcp,1,2,34,0.85,0.06,327,normal
62481,20,1276,10,10,644,private,S0,tcp,216,16,255,0.05,0.07,0,anomaly
62483,20,1276,10,10,644,http,SF,tcp,3,25,255,1,0,318,normal
62484,20,1276,10,10,644,ftp,SF,tcp,1,1,255,0.11,0.02,2449,anomaly
62485,20,1276,10,10,644,vmnet,S0,tcp,266,12,255,0.04,0.07,0,anomaly
62486,20,1276,10,10,644,http,SF,tcp,19,20,255,1,0,13599,normal
62480,20,1276,10,10,644,http,SF,tcp,18,18,18,1,0,4848,normal
62487,20,1276,10,10,644,private,S0,tcp,147,17,255,0.11,0.06,0,anomaly
62488,18,1152,10,8,644,eco_i,SF,icmp,1,31,3,1,0,0,anomaly
62490,18,1152,10,8,644,smtp,SF,tcp,3,1,211,0.45,0.03,334,normal
62491,18,1152,10,8,644,http,SF,tcp,3,3,63,1,0,2057,normal
62489,18,1152,10,8,644,other,SF,udp,1,1,255,0,0.5,105,normal
62492,18,1152,10,8,644,http,SF,tcp,7,7,32,1,0,1071,normal
62493,18,1152,10,8,644,time,S0,tcp,202,19,255,0.07,0.05,0,anomaly
62494,18,1152,10,8,644,http,SF,tcp,20,20,190,1,0,4624,normal
62495,18,1152,10,8,644,ftp_data,S0,tcp,37,10,255,0.11,0.06,0,anomaly
62498,20,1276,10,10,644,whois,S0,tcp,224,9,255,0,0.07,0,anomaly
62496,20,1276,10,10,644,http,S0,tcp,2,3,29,1,0,0,normal
62499,20,1276,10,10,644,domain_u,SF,udp,9,16,250,0.99,0.01,42,normal
62497,20,1276,10,10,644,http,REJ,tcp,1,1,2,1,0,0,normal
62500,20,1276,10,10,644,smtp,SF,tcp,2,1,255,0.09,0.53,329,normal
62501,20,1276,10,10,644,http,SF,tcp,13,13,152,1,0,1382,normal
62502,20,1276,10,10,644,private,REJ,tcp,159,2,255,0.01,0.07,0,anomaly
62503,20,1276,10,10,644,http,SF,tcp,14,21,255,1,0,313,normal
62505,18,1152,10,8,644,imap4,REJ,tcp,264,11,255,0.04,0.07,0,anomaly
62504,18,1152,10,8,644,domain_u,SF,udp,7,9,46,1,0,0,normal
62506,18,1152,10,8,644,private,S0,tcp,284,16,255,0.06,0.08,0,anomaly
62507,18,1152,10,8,644,domain_u,SF,udp,1,1,187,0.08,0.03,0,normal
62508,18,1152,10,8,644,telnet,SF,tcp,150,1,255,0.06,0.08,2134,normal
62509,18,1152,10,8,644,ftp_data,SF,tcp,15,15,173,0.31,0.02,0,normal
62510,18,1152,10,8,644,private,S0,tcp,108,8,255,0.14,0.06,0,anomaly
62511,18,1152,10,8,644,http,SF,tcp,16,16,74,1,0,3081,normal
62512,20,1276,10,10,644,other,REJ,tcp,393,1,255,0,1,0,anomaly
62513,20,1276,10,10,644,http,RSTR,tcp,4,4,144,1,0,8314,anomaly
62515,20,1276,10,10,644,http,SF,tcp,9,10,32,1,0,4239,normal
62516,20,1276,10,10,644,ecr_i,SF,icmp,480,480,61,1,0,0,anomaly
62514,20,1276,10,10,644,private,REJ,tcp,54,20,255,0.08,0.06,0,anomaly
62517,20,1276,10,10,644,ftp_data,SF,tcp,8,8,230,0.4,0.03,0,normal
62518,20,1276,10,10,644,csnet_ns,S0,tcp,236,3,255,0.01,0.08,0,anomaly
62519,20,1276,10,10,644,http,SF,tcp,3,3,3,1,0,8314,anomaly
62523,18,1152,10,8,644,http,SF,tcp,6,6,6,1,0,6727,normal
62520,18,1152,10,8,644,http,SF,tcp,8,8,235,1,0,1483,normal
62521,18,1152,10,8,644,http,SF,tcp,18,34,255,1,0,1660,normal
62522,18,1152,10,8,644,echo,S0,tcp,295,24,255,0.09,0.05,0,anomaly
62524,18,1152,10,8,644,nnsp,S0,tcp,35,4,255,0.05,0.08,0,anomaly
62525,18,1152,10,8,644,http,SF,tcp,4,4,255,1,0,1973,normal
62526,18,1152,10,8,644,domain_u,SF,udp,4,11,255,0.98,0.01,88,normal
62527,18,1152,10,8,644,smtp,SF,tcp,1,3,66,0.68,0.05,330,normal
137,14,1316,14,0,1316,private,S0,tcp,177,1,255,0.07,0.07,0,anomaly
62529,20,1276,10,10,644,http,SF,tcp,18,18,18,1,0,4173,normal
62528,20,1276,10,10,644,http,SF,tcp,7,7,195,1,0,262,normal
62531,20,1276,10,10,644,http,SF,tcp,15,15,255,1,0,4835,normal
62530,20,1276,10,10,644,private,S0,tcp,247,6,255,0.02,0.05,0,anomaly
62532,20,1276,10,10,644,smtp,SF,tcp,1,3,4,0.75,0.5,370,normal
62533,20,1276,10,10,644,http,SF,tcp,29,29,255,1,0,1819,normal
62534,20,1276,10,10,644,private,S0,tcp,282,25,255,0.1,0.07,0,anomaly
62535,20,1276,10,10,644,private,S0,tcp,79,2,255,0.07,0.06,0,anomaly
62538,18,1152,10,8,644,other,S0,tcp,480,1,255,0,0.92,0,anomaly
62537,18,1152,10,8,644,smtp,SF,tcp,1,1,28,0.75,0.14,333,normal
62539,18,1152,10,8,644,ecr_i,SF,icmp,511,511,255,0.26,0.15,0,anomaly
62536,18,1152,10,8,644,http,REJ,tcp,1,1,81,1,0,0,normal
62540,18,1152,10,8,644,http,SF,tcp,6,6,17,1,0,5548,normal
62541,18,1152,10,8,644,http,SF,tcp,4,4,4,1,0,1368,normal
62542,18,1152,10,8,644,csnet_ns,S0,tcp,250,7,255,0.03,0.07,0,anomaly
62543,18,1152,10,8,644,link,S0,tcp,208,18,255,0.07,0.07,0,anomaly
62545,20,1276,10,10,644,whois,S0,tcp,230,12,255,0.05,0.07,0,anomaly
62546,20,1276,10,10,644,http,SF,tcp,15,16,255,1,0,313,normal
62544,20,1276,10,10,644,smtp,SF,tcp,1,2,156,0.76,0.02,332,normal
62547,20,1276,10,10,644,private,SH,tcp,1,1,65,0.02,0.85,0,anomaly
62548,20,1276,10,10,644,http,SF,tcp,10,10,91,1,0,2488,normal
62549,20,1276,10,10,644,http,SF,tcp,1,1,1,1,0,170,normal
62550,20,1276,10,10,644,http,SF,tcp,14,15,237,1,0,646,normal
62551,20,1276,10,10,644,http,SF,tcp,6,13,43,1,0,2170,normal
62552,18,1152,10,8,644,http,S0,tcp,1,47,3,1,0,0,normal
62553,18,1152,10,8,644,ftp_data,S0,tcp,3,3,255,0.2,0.02,0,anomaly
62554,18,1152,10,8,644,private,S0,tcp,57,20,255,0.07,0.06,0,anomaly
62555,18,1152,10,8,644,Z39_50,S0,tcp,208,8,255,0.03,0.07,0,anomaly
62556,18,1152,10,8,644,private,REJ,tcp,13,1,255,0,0.09,0,anomaly
62557,18,1152,10,8,644,courier,S0,tcp,121,13,255,0.05,0.06,0,anomaly
62558,18,1152,10,8,644,uucp_path,S0,tcp,209,22,255,0.09,0.06,0,anomaly
62559,18,1152,10,8,644,smtp,SF,tcp,1,1,255,0.52,0.01,328,normal
62560,20,1276,10,10,644,domain_u,SF,udp,111,111,255,0.96,0.01,44,normal
62561,20,1276,10,10,644,http,SF,tcp,4,4,255,1,0,531,normal
62562,20,1276,10,10,644,http,SF,tcp,13,13,255,1,0,1885,normal
62563,20,1276,10,10,644,other,SF,udp,33,1,255,0,0.17,0,anomaly
62564,20,1276,10,10,644,http,SF,tcp,24,24,255,1,0,261,normal
62565,20,1276,10,10,644,private,S0,tcp,132,4,255,0.04,0.06,0,anomaly
62566,20,1276,10,10,644,http,SF,tcp,1,9,22,1,0,549,normal
62567,20,1276,10,10,644,echo,S0,tcp,194,4,255,0.02,0.08,0,anomaly
62571,18,1152,10,8,644,Z39_50,S0,tcp,292,16,255,0.06,0.05,0,anomaly
62568,18,1152,10,8,644,login,S0,tcp,1,1,255,0,0.07,0,anomaly
62570,18,1152,10,8,644,domain_u,SF,udp,74,154,255,0.94,0.01,131,normal
62569,18,1152,10,8,644,ecr_i,SF,icmp,510,510,255,0.8,0.02,0,anomaly
62572,18,1152,10,8,644,ldap,REJ,tcp,147,18,255,0.07,0.06,0,anomaly
62573,18,1152,10,8,644,private,REJ,tcp,60,7,255,0.03,0.06,0,anomaly
62574,18,1152,10,8,644,domain_u,SF,udp,208,207,255,1,0.01,74,normal
62575,18,1152,10,8,644,domain_u,SF,udp,65,145,255,1,0.01,133,normal
62576,20,1276,10,10,644,private,S0,tcp,98,2,255,0.01,0.07,0,anomaly
62578,20,1276,10,10,644,courier,S0,tcp,125,1,255,0,0.07,0,anomaly
62579,20,1276,10,10,644,http,REJ,tcp,1,1,79,1,0,0,normal
62577,20,1276,10,10,644,domain_u,SF,udp,73,153,255,1,0.01,80,normal
62580,20,1276,10,10,644,bgp,S0,tcp,273,14,255,0.05,0.07,0,anomaly
62581,20,1276,10,10,644,http,REJ,tcp,1,1,1,1,0,0,normal
62582,20,1276,10,10,644,private,S0,tcp,223,5,255,0.05,0.08,0,anomaly
62583,20,1276,10,10,644,domain_u,SF,udp,68,148,255,1,0,135,normal
62584,18,1152,10,8,644,private,S0,tcp,96,5,255,0.04,0.05,0,anomaly
62585,18,1152,10,8,644,http,SF,tcp,17,28,17,1,0,8647,normal
62586,18,1152,10,8,644,private,SF,udp,17,17,255,0.07,0.02,0,anomaly
62587,18,1152,10,8,644,ecr_i,SF,icmp,509,509,255,0.64,0.16,0,anomaly
62588,18,1152,10,8,644,domain_u,SF,udp,275,274,255,1,0.01,74,normal
62589,18,1152,10,8,644,ftp_data,S0,tcp,134,15,255,0.01,0.06,0,anomaly
62590,18,1152,10,8,644,smtp,SF,tcp,1,1,73,0.64,0.05,336,normal
62591,18,1152,10,8,644,ssh,S0,tcp,281,4,255,0.02,0.05,0,anomaly
62592,20,1276,10,10,644,ftp_data,SF,tcp,1,1,184,0.4,0.02,0,normal
62593,20,1276,10,10,644,ftp_data,S0,tcp,291,18,255,0.02,0.09,0,anomaly
62594,20,1276,10,10,644,private,S0,tcp,212,2,255,0.07,0.07,0,anomaly
62595,20,1276,10,10,644,private,S0,tcp,169,17,255,0.02,0.07,0,anomaly
62596,20,1276,10,10,644,http,SF,tcp,21,35,255,1,0,7886,normal
62597,20,1276,10,10,644,private,S0,tcp,20,2,255,0.01,0.08,0,anomaly
62599,20,1276,10,10,644,ftp_data,S0,tcp,30,18,38,0.47,0.05,0,anomaly
62598,20,1276,10,10,644,private,SF,udp,131,94,255,0.57,0.05,0,anomaly
62602,18,1152,10,8,644,link,S0,tcp,186,16,255,0.06,0.07,0,anomaly
62601,18,1152,10,8,644,http,SF,tcp,27,44,97,1,0,900,normal
62600,18,1152,10,8,644,uucp_path,REJ,tcp,270,18,255,0.07,0.07,0,anomaly
62603,18,1152,10,8,644,ftp_data,SF,tcp,13,14,21,0.9,0.1,0,normal
62604,18,1152,10,8,644,http,SF,tcp,5,5,230,1,0,1695,normal
62605,18,1152,10,8,644,http,SF,tcp,3,9,75,1,0,6380,normal
62606,18,1152,10,8,644,http,SF,tcp,2,2,44,1,0,1812,normal
62607,18,1152,10,8,644,private,S0,tcp,219,8,255,0.02,0.08,0,anomaly
62611,20,1276,10,10,644,nnsp,REJ,tcp,107,16,255,0.06,0.07,0,anomaly
62608,20,1276,10,10,644,bgp,S0,tcp,225,5,255,0.06,0.06,0,anomaly
62609,20,1276,10,10,644,private,S0,tcp,137,20,255,0.08,0.06,0,anomaly
62610,20,1276,10,10,644,domain_u,SF,udp,74,155,255,0.85,0.02,128,normal
62612,20,1276,10,10,644,other,REJ,tcp,509,1,255,0,1,0,anomaly
62613,20,1276,10,10,644,http,SF,tcp,1,1,36,1,0,307,normal
62614,20,1276,10,10,644,http,S0,tcp,192,10,255,0.04,0.08,0,anomaly
62615,20,1276,10,10,644,http,SF,tcp,32,32,255,1,0,16904,normal
62617,18,1152,10,8,644,smtp,SF,tcp,1,1,255,0.1,0.53,327,normal
62618,18,1152,10,8,644,courier,S0,tcp,146,18,255,0.07,0.07,0,anomaly
62616,18,1152,10,8,644,http,SF,tcp,5,5,66,1,0,458,normal
62619,18,1152,10,8,644,http,SF,tcp,17,17,255,1,0,1322,normal
62620,18,1152,10,8,644,ftp_data,S0,tcp,264,22,255,0.09,0.05,0,anomaly
62621,18,1152,10,8,644,http,SF,tcp,35,37,255,1,0,1597,normal
62622,18,1152,10,8,644,telnet,SF,tcp,1,1,255,0,0.55,11058,normal
62623,18,1152,10,8,644,discard,S0,tcp,204,17,255,0.07,0.08,0,anomaly
62624,20,1276,10,10,644,domain_u,SF,udp,137,139,255,0.89,0.01,81,normal
62625,20,1276,10,10,644,ldap,S0,tcp,246,12,255,0.05,0.06,0,anomaly
62626,20,1276,10,10,644,http,SF,tcp,2,7,178,1,0,633,normal
62627,20,1276,10,10,644,domain_u,SF,udp,191,191,255,0.98,0.01,126,normal
62628,20,1276,10,10,644,http,SF,tcp,20,21,106,1,0,657,normal
62629,20,1276,10,10,644,bgp,S0,tcp,296,19,255,0.07,0.07,0,anomaly
62630,20,1276,10,10,644,http,SF,tcp,11,16,255,1,0,293,normal
62631,20,1276,10,10,644,ecr_i,SF,icmp,511,511,255,0.08,0.18,0,anomaly
62634,18,1152,10,8,644,eco_i,SF,icmp,1,7,2,1,0,0,anomaly
62632,18,1152,10,8,644,ftp,SF,tcp,1,1,190,0.4,0.03,1054,normal
62633,18,1152,10,8,644,private,S0,tcp,138,9,255,0.03,0.07,0,anomaly
62635,18,1152,10,8,644,courier,S0,tcp,118,2,255,0.01,0.05,0,anomaly
62637,18,1152,10,8,644,http,SF,tcp,26,27,255,1,0,1155,normal
62636,18,1152,10,8,644,ecr_i,SF,icmp,1,1,255,1,0,0,anomaly
62638,18,1152,10,8,644,discard,S0,tcp,234,24,255,0.09,0.05,0,anomaly
62639,18,1152,10,8,644,http_443,S0,tcp,120,2,255,0.07,0.07,0,anomaly
1740,2,124,2,0,124,domain_u,SF,udp,113,112,255,1,0.01,44,normal
1740,2,124,2,0,124,private,S0,tcp,297,12,255,0.03,0.07,0,anomaly
1740,2,124,2,0,124,domain_u,SF,udp,68,148,255,1,0.01,124,normal
1740,2,124,2,0,124,http,SF,tcp,1,13,120,1,0,759,normal
62642,20,1276,10,10,644,http,SF,tcp,23,24,50,1,0,1922,normal
62641,20,1276,10,10,644,private,S0,tcp,248,22,52,0.42,0.1,0,anomaly
62640,20,1276,10,10,644,private,S0,tcp,265,11,255,0.04,0.08,0,anomaly
62643,20,1276,10,10,644,ecr_i,SF,icmp,511,511,111,0.15,0.06,0,anomaly
62644,20,1276,10,10,644,private,SF,udp,43,43,255,0.17,0.02,0,anomaly
62645,20,1276,10,10,644,ftp_data,SF,tcp,11,11,198,0.36,0.03,0,normal
62646,20,1276,10,10,644,ftp_data,SF,tcp,2,2,5,0.8,0.4,0,normal
62647,20,1276,10,10,644,smtp,SF,tcp,1,2,22,0.73,0.18,364,normal
62648,18,1152,10,8,644,http,SF,tcp,3,5,122,1,0,7939,normal
62649,18,1152,10,8,644,other,RSTR,tcp,2,2,255,0.01,0.68,0,anomaly
62650,18,1152,10,8,644,http,SF,tcp,6,6,19,1,0,5220,normal
62651,18,1152,10,8,644,private,S0,tcp,238,16,255,0.06,0.06,0,anomaly
62652,18,1152,10,8,644,eco_i,SF,icmp,3,1,255,0.01,0.01,0,normal
62653,18,1152,10,8,644,private,SF,udp,8,1,255,0.98,0.01,147,normal
62654,18,1152,10,8,644,private,S0,tcp,111,11,58,0.17,0.1,0,anomaly
62655,18,1152,10,8,644,http,SF,tcp,19,20,255,1,0,263,normal
62656,20,1276,10,10,644,http,SF,tcp,18,19,150,1,0,1100,normal
62658,20,1276,10,10,644,ldap,S0,tcp,149,17,255,0.06,0.06,0,anomaly
62659,20,1276,10,10,644,http,SF,tcp,2,3,2,1,0,3804,normal
62657,20,1276,10,10,644,efs,S0,tcp,135,20,255,0.08,0.05,0,anomaly
62660,20,1276,10,10,644,private,S0,tcp,73,18,255,0.07,0.07,0,anomaly
62661,20,1276,10,10,644,private,REJ,tcp,209,1,255,0,0.91,0,anomaly
62662,20,1276,10,10,644,finger,SF,tcp,1,1,131,0.04,0.02,170,normal
62663,20,1276,10,10,644,kshell,S0,tcp,122,17,255,0.07,0.07,0,anomaly
62665,18,1152,10,8,644,http,SF,tcp,8,11,46,1,0,1364,normal
62666,18,1152,10,8,644,private,S0,tcp,261,10,121,0.08,0.08,0,anomaly
62664,18,1152,10,8,644,eco_i,SF,icmp,1,20,2,1,0,0,anomaly
62667,18,1152,10,8,644,domain_u,SF,udp,27,27,165,0.62,0.02,130,normal
62668,18,1152,10,8,644,http,SF,tcp,15,15,36,1,0,1888,normal
62669,18,1152,10,8,644,http,SF,tcp,3,7,74,1,0,2809,normal
62670,18,1152,10,8,644,http,SF,tcp,26,48,26,1,0,741,normal
62671,18,1152,10,8,644,http,SF,tcp,23,27,255,1,0,841,normal
62673,20,1276,10,10,644,domain_u,SF,udp,135,134,255,1,0.01,45,normal
62672,20,1276,10,10,644,http,S0,tcp,47,13,127,0.26,0.03,0,anomaly
62674,20,1276,10,10,644,smtp,SF,tcp,1,1,192,0.39,0.02,329,normal
62675,20,1276,10,10,644,iso_tsap,S0,tcp,269,2,255,0.01,0.08,0,anomaly
62677,20,1276,10,10,644,private,REJ,tcp,110,7,255,0.03,0.07,0,anomaly
62678,20,1276,10,10,644,http,SF,tcp,4,18,86,1,0,2224,normal
62679,20,1276,10,10,644,netbios_ns,REJ,tcp,145,16,255,0.03,0.07,0,anomaly
62676,20,1276,10,10,644,domain_u,SF,udp,110,111,255,1,0.01,75,normal
62681,18,1152,10,8,644,smtp,SF,tcp,2,1,255,0.79,0.02,327,normal
62682,18,1152,10,8,644,http,SF,tcp,23,23,255,1,0,2792,normal
62680,18,1152,10,8,644,domain_u,SF,udp,68,148,255,1,0.01,133,normal
62683,18,1152,10,8,644,http,SF,tcp,1,1,1,1,0,5875,normal
62685,18,1152,10,8,644,http,SF,tcp,7,7,255,1,0,13175,normal
62684,18,1152,10,8,644,private,SF,udp,1,1,23,0.87,0.13,146,normal
62686,18,1152,10,8,644,http,SF,tcp,3,4,51,1,0,2013,normal
62687,18,1152,10,8,644,other,SF,udp,6,2,255,0.01,0.2,0,anomaly
62690,20,1276,10,10,644,ftp_data,SF,tcp,1,1,3,1,0,0,anomaly
62691,20,1276,10,10,644,private,S0,tcp,192,16,255,0.02,0.08,0,anomaly
62689,20,1276,10,10,644,http,SF,tcp,2,2,8,1,0,1141,normal
62688,20,1276,10,10,644,telnet,SF,tcp,1,1,255,0.2,0.02,24758,normal
62692,20,1276,10,10,644,http,SF,tcp,6,6,255,1,0,1783,normal
62693,20,1276,10,10,644,domain,S0,tcp,110,20,255,0.02,0.07,0,anomaly
62694,20,1276,10,10,644,http,SF,tcp,2,3,255,1,0,8314,anomaly
62695,20,1276,10,10,644,ecr_i,SF,icmp,406,406,255,1,0,0,anomaly
62697,18,1152,10,8,644,ftp_data,S0,tcp,2,1,255,0.08,0.08,0,anomaly
62696,18,1152,10,8,644,http,SF,tcp,1,14,255,1,0,2734,normal
